speaker,listener,total_words
AMBASSADORS.0.1_H5,AMBASSADORS_H5,156
AMBASSADORS.0.1_H5,ATTENDANTS.ENGLISH.0_H5,156
AMBASSADORS.0.1_H5,ATTENDANTS.ENGLISH_H5,156
AMBASSADORS.0.1_H5,Bedford_H5,156
AMBASSADORS.0.1_H5,BishopOfCanterbury_H5,156
AMBASSADORS.0.1_H5,BishopOfEly_H5,156
AMBASSADORS.0.1_H5,Clarence_2H4,156
AMBASSADORS.0.1_H5,Exeter_H5,156
AMBASSADORS.0.1_H5,Gloucester_2H4,156
AMBASSADORS.0.1_H5,HenryV_H5,156
AMBASSADORS.0.1_H5,Warwick_2H4,156
AMBASSADORS.0.1_H5,Westmoreland_1H4,156
ATTENDANTS.ENGLISH_H5,Alice_H5,3
ATTENDANTS.ENGLISH_H5,Burgundy_H5,3
ATTENDANTS.ENGLISH_H5,Exeter_H5,3
ATTENDANTS.ENGLISH_H5,HenryV_H5,3
ATTENDANTS.ENGLISH_H5,Katherine_H5,3
ATTENDANTS.ENGLISH_H5,KingOfFrance_H5,3
ATTENDANTS.ENGLISH_H5,QueenOfFrance_H5,3
ATTENDANTS.ENGLISH_H5,Westmoreland_1H4,3
Alice_H5,HenryV_H5,68
Alice_H5,Katherine_H5,238
Bardolph_1H4,Boy_H5,79
Bardolph_1H4,MistressQuickly_1H4,126
Bardolph_1H4,Nym_H5,313
Bardolph_1H4,Pistol_2H4,232
Bedford_H5,Erpingham_H5,66
Bedford_H5,Exeter_H5,98
Bedford_H5,Gloucester_2H4,66
Bedford_H5,SOLDIERS.ENGLISH_H5,66
Bedford_H5,Salisbury_H5,51
Bedford_H5,Westmoreland_1H4,98
BishopOfCanterbury_H5,ATTENDANTS.ENGLISH_H5,1219
BishopOfCanterbury_H5,Bedford_H5,1219
BishopOfCanterbury_H5,BishopOfEly_H5,1946
BishopOfCanterbury_H5,Clarence_2H4,1219
BishopOfCanterbury_H5,Exeter_H5,1219
BishopOfCanterbury_H5,Gloucester_2H4,1219
BishopOfCanterbury_H5,HenryV_H5,1219
BishopOfCanterbury_H5,Warwick_2H4,1219
BishopOfCanterbury_H5,Westmoreland_1H4,1219
BishopOfEly_H5,ATTENDANTS.ENGLISH_H5,130
BishopOfEly_H5,Bedford_H5,130
BishopOfEly_H5,BishopOfCanterbury_H5,317
BishopOfEly_H5,Clarence_2H4,130
BishopOfEly_H5,Exeter_H5,130
BishopOfEly_H5,Gloucester_2H4,130
BishopOfEly_H5,HenryV_H5,130
BishopOfEly_H5,Warwick_2H4,130
BishopOfEly_H5,Westmoreland_1H4,130
Bourbon_H5,Constable_H5,92
Bourbon_H5,Dauphin_H5,92
Bourbon_H5,Orleans_H5,92
Bourbon_H5,Rambures_H5,92
Boy_H5,Bardolph_1H4,155
Boy_H5,Boy_H5,298
Boy_H5,MistressQuickly_1H4,113
Boy_H5,Nym_H5,155
Boy_H5,Pistol_2H4,452
Boy_H5,SOLDIERS.FRENCH.LeFer_H5,297
Brittany_H5,ATTENDANTS.FRENCH_H5,77
Brittany_H5,Constable_H5,77
Brittany_H5,Dauphin_H5,77
Brittany_H5,KingOfFrance_H5,77
Burgundy_H5,ATTENDANTS.ENGLISH.Huntington_H5,413
Burgundy_H5,ATTENDANTS.ENGLISH_H5,413
Burgundy_H5,ATTENDANTS.FRENCH_H5,413
Burgundy_H5,Alice_H5,619
Burgundy_H5,Bedford_H5,413
Burgundy_H5,Exeter_H5,619
Burgundy_H5,HenryV_H5,619
Burgundy_H5,Katherine_H5,619
Burgundy_H5,KingOfFrance_H5,619
Burgundy_H5,QueenOfFrance_H5,619
Burgundy_H5,Warwick_2H4,413
Burgundy_H5,Westmoreland_1H4,619
Cambridge_H5,ATTENDANTS.ENGLISH_H5,133
Cambridge_H5,Bedford_H5,133
Cambridge_H5,Exeter_H5,133
Cambridge_H5,Grey_H5,133
Cambridge_H5,HenryV_H5,133
Cambridge_H5,Scroop_H5,133
Cambridge_H5,Westmoreland_1H4,133
Chorus_H5,Chorus_H5,1972
Constable_H5,ATTENDANTS.FRENCH_H5,805
Constable_H5,Beaumont_H5,280
Constable_H5,Berri_H5,92
Constable_H5,Bourbon_H5,35
Constable_H5,Brittany_H5,304
Constable_H5,Dauphin_H5,825
Constable_H5,Grandpre_H5,58
Constable_H5,KingOfFrance_H5,304
Constable_H5,MESSENGERS.X.2_H5,132
Constable_H5,MESSENGERS.X.3_H5,270
Constable_H5,Orleans_H5,816
Constable_H5,Rambures_H5,816
Dauphin_H5,ATTENDANTS.ENGLISH_H5,66
Dauphin_H5,ATTENDANTS.FRENCH_H5,970
Dauphin_H5,Beaumont_H5,89
Dauphin_H5,Berri_H5,343
Dauphin_H5,Bourbon_H5,59
Dauphin_H5,Brittany_H5,433
Dauphin_H5,Constable_H5,1082
Dauphin_H5,Exeter_H5,66
Dauphin_H5,Grandpre_H5,24
Dauphin_H5,KingOfFrance_H5,433
Dauphin_H5,MESSENGERS.X.3_H5,24
Dauphin_H5,Orleans_H5,685
Dauphin_H5,Rambures_H5,685
Erpingham_H5,Bedford_H5,42
Erpingham_H5,Gloucester_2H4,42
Erpingham_H5,HenryV_H5,75
Exeter_H5,AMBASSADORS_H5,7
Exeter_H5,ATTENDANTS.ENGLISH.0_H5,7
Exeter_H5,ATTENDANTS.ENGLISH_H5,956
Exeter_H5,ATTENDANTS.FRENCH_H5,517
Exeter_H5,Alice_H5,74
Exeter_H5,Bedford_H5,261
Exeter_H5,Berri_H5,517
Exeter_H5,BishopOfCanterbury_H5,126
Exeter_H5,BishopOfEly_H5,126
Exeter_H5,Bourbon_H5,22
Exeter_H5,Brittany_H5,517
Exeter_H5,Burgundy_H5,74
Exeter_H5,Cambridge_H5,57
Exeter_H5,Clarence_2H4,132
Exeter_H5,Constable_H5,517
Exeter_H5,Dauphin_H5,517
Exeter_H5,Erpingham_H5,23
Exeter_H5,Fluellen_H5,66
Exeter_H5,Gloucester_2H4,221
Exeter_H5,Gower_H5,56
Exeter_H5,Grey_H5,57
Exeter_H5,HERALDS.1_H5,44
Exeter_H5,HERALDS_H5,12
Exeter_H5,HenryV_H5,579
Exeter_H5,Katherine_H5,74
Exeter_H5,KingOfFrance_H5,591
Exeter_H5,Montjoy_H5,12
Exeter_H5,QueenOfFrance_H5,74
Exeter_H5,SOLDIERS.ENGLISH.Williams_H5,54
Exeter_H5,SOLDIERS.ENGLISH_H5,23
Exeter_H5,SOLDIERS.FRENCH_H5,272
Exeter_H5,Salisbury_H5,23
Exeter_H5,Scroop_H5,57
Exeter_H5,Warwick_2H4,198
Exeter_H5,Westmoreland_1H4,335
Fluellen_H5,Bardolph_1H4,14
Fluellen_H5,Bourbon_H5,403
Fluellen_H5,Boy_H5,14
Fluellen_H5,Exeter_H5,656
Fluellen_H5,Gloucester_2H4,882
Fluellen_H5,Gower_H5,2865
Fluellen_H5,HERALDS.1_H5,30
Fluellen_H5,HERALDS_H5,205
Fluellen_H5,HenryV_H5,1004
Fluellen_H5,Jamy_H5,284
Fluellen_H5,MacMorris_H5,284
Fluellen_H5,Montjoy_H5,205
Fluellen_H5,Nym_H5,14
Fluellen_H5,Pistol_2H4,629
Fluellen_H5,SOLDIERS.ENGLISH.Williams_H5,534
Fluellen_H5,SOLDIERS.ENGLISH_H5,179
Fluellen_H5,SOLDIERS.FRENCH_H5,403
Fluellen_H5,Warwick_2H4,703
Gloucester_2H4,Bedford_H5,13
Gloucester_2H4,Bourbon_H5,11
Gloucester_2H4,Erpingham_H5,13
Gloucester_2H4,Exeter_H5,17
Gloucester_2H4,Fluellen_H5,22
Gloucester_2H4,Gower_H5,22
Gloucester_2H4,HERALDS_H5,11
Gloucester_2H4,HenryV_H5,33
Gloucester_2H4,Montjoy_H5,11
Gloucester_2H4,SOLDIERS.ENGLISH_H5,17
Gloucester_2H4,SOLDIERS.FRENCH_H5,11
Gloucester_2H4,Salisbury_H5,6
Gloucester_2H4,Warwick_2H4,11
Gloucester_2H4,Westmoreland_1H4,6
Governor_H5,Bedford_H5,67
Governor_H5,Exeter_H5,67
Governor_H5,Gloucester_2H4,67
Governor_H5,HenryV_H5,67
Governor_H5,SOLDIERS.ENGLISH_H5,67
Gower_H5,Fluellen_H5,528
Gower_H5,HenryV_H5,24
Gower_H5,Jamy_H5,52
Gower_H5,MacMorris_H5,52
Gower_H5,Pistol_2H4,129
Gower_H5,SOLDIERS.ENGLISH.Williams_H5,12
Grandpre_H5,Beaumont_H5,158
Grandpre_H5,Constable_H5,158
Grandpre_H5,Dauphin_H5,158
Grandpre_H5,MESSENGERS.X.3_H5,158
Grandpre_H5,Orleans_H5,158
Grandpre_H5,Rambures_H5,158
Grey_H5,ATTENDANTS.ENGLISH_H5,102
Grey_H5,Bedford_H5,102
Grey_H5,Cambridge_H5,102
Grey_H5,Exeter_H5,102
Grey_H5,HenryV_H5,102
Grey_H5,Scroop_H5,102
Grey_H5,Westmoreland_1H4,102
Grey_H5 Scroop_H5,ATTENDANTS.ENGLISH_H5,9
Grey_H5 Scroop_H5,Bedford_H5,9
Grey_H5 Scroop_H5,Cambridge_H5,9
Grey_H5 Scroop_H5,Exeter_H5,9
Grey_H5 Scroop_H5,Grey_H5,9
Grey_H5 Scroop_H5,HenryV_H5,9
Grey_H5 Scroop_H5,Scroop_H5,9
Grey_H5 Scroop_H5,Westmoreland_1H4,9
HERALDS.1_H5,Exeter_H5,16
HERALDS.1_H5,Fluellen_H5,16
HERALDS.1_H5,Gloucester_2H4,16
HERALDS.1_H5,Gower_H5,16
HERALDS.1_H5,HenryV_H5,16
HERALDS.1_H5,SOLDIERS.ENGLISH.Williams_H5,16
HERALDS.1_H5,Warwick_2H4,16
HenryV_H5,AMBASSADORS_H5,435
HenryV_H5,ATTENDANTS.ENGLISH.0_H5,435
HenryV_H5,ATTENDANTS.ENGLISH.Huntington_H5,279
HenryV_H5,ATTENDANTS.ENGLISH_H5,2823
HenryV_H5,ATTENDANTS.FRENCH_H5,279
HenryV_H5,Alice_H5,2395
