speaker,listener,total_words
ATTENDANTS.EDWARD.1_3H6,ATTENDANTS.EDWARD_3H6,21
ATTENDANTS.EDWARD.1_3H6,Clarence_3H6,21
ATTENDANTS.EDWARD.1_3H6,EdwardIV_3H6,21
ATTENDANTS.EDWARD.1_3H6,QueenElizabeth_3H6,21
ATTENDANTS.EDWARD.1_3H6,RichardIII_R3,21
Clarence_3H6,ATTENDANTS.EDWARD_3H6,385
Clarence_3H6,Clifford_3H6,98
Clarence_3H6,EdwardIV_3H6,921
Clarence_3H6,EdwardV.Infant_3H6,56
Clarence_3H6,Exeter_3H6,30
Clarence_3H6,Hastings_3H6,268
Clarence_3H6,HenryVII_R3,86
Clarence_3H6,HenryVI_1H6,183
Clarence_3H6,Lieutenant_3H6,86
Clarence_3H6,MESSENGERS.Post_3H6,64
Clarence_3H6,MayorOfCoventry_3H6,219
Clarence_3H6,Montague_3H6,458
Clarence_3H6,Norfolk_3H6,67
Clarence_3H6,Northumberland_3H6,67
Clarence_3H6,Nurse_3H6,56
Clarence_3H6,Oxford_3H6,343
Clarence_3H6,Pembroke_3H6,212
Clarence_3H6,PrinceEdward_3H6,120
Clarence_3H6,QueenElizabeth_3H6,385
Clarence_3H6,QueenMargaret_1H6,120
Clarence_3H6,RichardIII_R3,873
Clarence_3H6,SOLDIERS.CLARENCE_3H6,219
Clarence_3H6,SOLDIERS.FRENCH_3H6,8
Clarence_3H6,SOLDIERS.YORK.0.2_3H6,131
Clarence_3H6,SOLDIERS.YORK_3H6,407
Clarence_3H6,Somerset_3H6,338
Clarence_3H6,Somerville_3H6,219
Clarence_3H6,Stafford_3H6,212
Clarence_3H6,Warwick_2H6,548
Clifford_3H6,Clarence_3H6,94
Clifford_3H6,Clifford_3H6,279
Clifford_3H6,EdwardIV_3H6,270
Clifford_3H6,Exeter_3H6,176
Clifford_3H6,HenryVI_1H6,613
Clifford_3H6,Montague_3H6,270
Clifford_3H6,Norfolk_3H6,270
Clifford_3H6,Northumberland_3H6,749
Clifford_3H6,PrinceEdward_3H6,573
Clifford_3H6,QueenMargaret_1H6,573
Clifford_3H6,RichardIII_R3,339
Clifford_3H6,Rutland_3H6,238
Clifford_3H6,SOLDIERS.LANCASTER_3H6,550
Clifford_3H6,SOLDIERS.YORK_3H6,145
Clifford_3H6,Tutor_3H6,37
Clifford_3H6,Warwick_2H6,270
Clifford_3H6,Westmorland_3H6,176
Clifford_3H6,York_1H6,312
EdwardIV_3H6,ALDERMEN_3H6,340
